px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
75.668     140.532     -70.9548     174.736     355.82     763.075     -707.103     1099.5     71.1645     133.231     -67.3175     165.533     360.323     770.376     -710.74     1108.71
-1.57576     -65.3451     -141.317     155.776     -473.274     -820.445     -2151.44     2350.71     -1.84307     -62.3018     -135.186     148.942     -473.242     -822.585     -2155.55     2355.28
-82.0622     -99.4942     17.6116     130.256     -380.742     -805.265     -119.039     898.671     -79.0721     -96.4006     17.1074     125.963     -383.062     -807.668     -118.43     901.93
522.688     775.205     -1117.81     1457.28     59.6782     52.7305     -54.572     96.6599     56.335     49.8327     -51.804     91.4793     525.844     778.056     -1120.88     1462.46
-37.4281     160.161     -82.9578     184.276     15.6093     839.549     -647.063     1060.09     -30.5717     124.07     -63.734     142.836     13.6371     849.17     -652.221     1071.16
84.975     -68.0686     65.7991     127.305     700.913     -554.385     158.873     907.681     81.155     -65.3196     63.1835     121.942     704.733     -557.134     161.488     913.045
-121.472     33.51     -13.553     126.827     -883.322     140.175     -423.966     989.786     -118.721     32.7669     -14.0379     124.205     -886.036     140.922     -423.487     992.37
490.699     871.155     -540.23     1136.47     20.4205     4.29804     -14.475     25.8464     13.0514     1.702     -9.44354     16.3136     467.667     828.488     -514.576     1081.93
773.46     -472.784     -346.207     970.385     86.8193     -58.8212     -89.0375     137.653     86.3167     -58.4437     -87.888     136.496     773.953     -473.12     -347.32     971.486
-74.7487     103.12     105.128     165.216     -231.028     863.437     802.89     1201.48     -72.6091     101.407     103.32     162.065     -232.795     864.61     804.107     1203.59
828.308     -382.487     -119.907     920.213     92.0701     -7.8253     10.922     93.1691     94.4975     -8.83366     10.4436     95.8948     826.588     -381.382     -119.25     918.176
-41.2741     -42.5238     -30.9408     67.0239     -822.518     -487.939     -55.6079     957.986     -38.9843     -40.874     -29.0183     63.7552     -824.202     -489.242     -57.2447     960.5
165.516     -882.859     11.7331     898.33     -18.5501     -117.725     21.716     121.235     -17.532     -116.79     21.2807     120.16     164.817     -881.146     12.1089     896.575
676.772     508.027     -199.594     869.466     124.837     111.175     14.1766     167.834     121.725     108.395     14.0893     163.722     592.516     446.081     -173.324     761.739
132.921     67.7902     -153.084     213.826     595.989     629.057     -807.955     1184.79     123.422     62.4689     -141.089     197.65     605.487     634.378     -819.951     1200.97
-125.548     -154.112     36.5842     202.174     -396.575     -705.95     368.384     889.588     -9.71927     -11.576     2.22444     15.2786     -453.58     -777.853     384.576     982.726
-116.015     -987.731     370.406     1061.27     -3.82223     -19.8601     30.4515     36.8696     -2.65536     -17.6011     21.8979     28.3374     -115.08     -977.015     366.474     1049.87
877.372     251.356     563.172     1072.45     90.9924     58.4563     103.392     149.699     88.7038     56.977     100.981     146.097     388.345     112.803     252.164     476.683
-762.893     552.815     -57.1726     943.876     -78.0012     15.8719     -17.5763     81.6582     -73.6196     15.0932     -16.4701     77.1983     -766.446     553.191     -57.8824     947.289
287.885     844.841     -871.189     1247.25     10.7496     120.999     -73.6974     142.164     10.272     116.417     -70.8171     136.728     275.431     811.04     -834.183     1195.73
-103.217     -26.445     -137.196     173.778     -897.209     -96.7703     -683.403     1131.99     -99.426     -25.7606     -131.944     167.312     -901     -97.4547     -688.655     1138.46
-813.907     -156.708     642.29     1048.6     -176.667     -7.32762     208.057     273.086     -104.659     -3.58839     124.547     162.775     -824.646     -157.634     654.791     1065.08
115.727     793.276     1047.58     1319.14     51.7808     196.981     180.049     271.888     51.3227     196.332     180.344     271.64     116.185     793.924     1047.29     1319.39
514.702     -658.693     647.706     1057.52     116.135     -141.311     74.5884     197.592     7.26254     -8.82808     4.08553     12.1446     623.574     -791.176     718.209     1242.96
