px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
31.8092     0.852784     94.6119     99.935     -10.6571     -100.969     721.283     728.409     31.0954     0.790493     94.7787     99.9547     -10.1214     -97.5366     697.353     704.234
38.975     -60.0841     15.6966     73.475     45.9007     -9.63101     115.346     124.609     41.2021     -8.681     102.392     110.987     37.913     -58.7318     15.0972     71.712
-93.9256     53.6011     671.025     679.701     17.9352     15.3845     51.0708     56.4767     16.4496     15.1249     47.6931     52.9151     -93.5652     53.1098     666.883     675.546
-67.7276     23.0612     -27.0863     76.6522     -44.3739     -39.1469     -121.618     135.335     -43.7309     -38.933     -120.943     134.556     -64.5505     21.8468     -26.2234     73.1457
4.41374     -4.73809     -9.95171     12.8065     -91.1102     72.2315     165.244     202.107     -13.5034     11.78     23.7562     29.7675     -59.9869     45.6893     109.832     133.276
-29.2512     -122.906     -89.917     155.144     -11.7749     19.0166     -9.65313     24.8294     -10.7265     15.0248     -8.39854     20.4589     -24.4252     -106.275     -76.8526     133.495
55.9024     52.3731     -10.276     77.438     -31.2424     50.2278     38.2684     70.6147     -30.0734     49.6619     37.52     69.4605     54.4493     50.8922     -9.81867     75.3834
-63.3836     -62.4393     57.8718     106.247     0.189473     -31.1529     -34.1209     46.4523     1.05092     -14.9757     -15.0644     21.3813     -41.3404     -40.3259     37.6358     69.0948
35.1344     -89.6993     -622.283     629.714     20.14     1.06234     -727.129     727.424     11.0416     -0.456932     -372.731     372.9     34.6794     -88.2161     -613.711     621.031
0.808014     -34.6893     -130.233     134.862     115.038     7.76687     -224.942     252.816     1.32465     -34.4797     -129.306     133.938     113.185     7.30336     -221.703     249.1
-49.3724     56.3873     181.81     196.711     -48.8063     2.35171     13.8318     51.0092     -45.5982     1.61286     13.3364     47.9152     -38.1367     43.4618     139.676     151.273
-114.445     45.2968     259.582     287.325     12.1754     -8.41945     103.374     104.538     -40.9901     17.5994     94.039     104.093     -70.9892     26.171     160.155     177.238
71.6943     -1.70797     -108.769     130.371     25.8627     -31.5497     12.0063     42.7955     22.7426     -26.3684     8.47305     35.8462     70.2084     -1.58993     -106.421     127.708
13.9653     -5.17688     312.528     312.92     -69.298     -99.3925     525.883     539.682     -27.0205     -36.3105     202.109     207.145     -41.1605     -61.8956     318.093     326.689
5.67434     6.58552     54.5798     55.4758     -42.6219     104.448     16.6495     114.133     -16.5212     39.0342     4.38584     42.6168     -25.9651     64.9527     12.5297     71.3925
35.1964     29.1549     0.194932     45.9551     -69.4925     65.0613     -13.6543     96.2895     31.4399     28.2447     -0.160976     43.2815     -67.6814     64.21     -13.5751     94.6014
13.241     74.0025     311.278     320.264     31.8476     17.3102     22.9649     43.178     10.5023     6.46888     6.534     13.9696     12.6834     73.4501     307.602     316.566
-50.456     -33.6259     98.5734     115.829     37.1513     -66.8751     224.795     237.504     26.8603     -50.0125     167.992     177.406     -48.3595     -32.2848     94.6574     111.21
44.8069     33.6893     124.395     136.528     -47.7758     78.1125     136.701     164.604     34.4584     25.3474     97.0598     106.23     -47.4156     76.9476     134.911     162.505
-44.9173     -91.2848     22.2042     104.243     41.9773     -17.7293     3.78724     45.9761     41.0296     -17.5056     3.8748     45.2734     -44.2977     -88.6632     21.7285     101.686
31.8161     22.4083     -20.431     44.2138     53.1318     -98.0393     -85.5951     140.656     30.6273     21.0981     -20.1002     42.7483     51.8242     -95.619     -83.3335     137.143
-9.68163     -15.7671     30.824     36.2698     -61.1259     98.59     670.772     680.746     -7.36072     -13.6953     24.9015     29.6261     -59.748     96.3066     656.077     665.809
5.37063     -4.42036     -71.6361     72.1329     72.4211     90.8128     -64.6344     133.013     20.6251     24.822     -21.0048     38.5964     51.5182     65.9293     -44.1746     94.7171
59.9142     2.42435     -32.9564     68.5912     7.05116     86.1692     -90.4864     125.242     56.0594     2.59189     -30.5557     64.3257     6.04625     72.0877     -74.197     103.885
-53.1294     44.7597     340.627     347.672     -3.0427     45.8861     44.105     63.8991     -2.7897     44.4454     42.3177     61.613     -46.4082     39.4156     297.936     304.176
-71.334     -90.6028     74.8624     137.568     31.8631     -17.5092     16.8817     40.3715     30.9057     -17.459     16.1685     39.3991     -33.4805     -41.6021     33.3407     63.0312
14.3451     64.6233     77.2408     101.839     -78.2337     26.4439     118.373     144.412     12.7811     62.4591     74.5928     98.3677     -76.8459     26.5831     117.874     143.353
18.2337     -17.4922     -18.593     31.7362     7.28059     117.352     -64.2812     134.088     12.9139     -10.4542     -10.7535     20.2321     6.97653     106.648     -59.0882     122.336
24.2897     -0.397984     45.7165     51.9921     -81.5274     86.3386     192.288     226.05     13.9328     -2.01677     27.2931     30.7848     -79.1284     84.826     189.793     222.839
-15.3645     114.498     316.659     337.108     11.0357     -7.09408     2.49025     14.19     -3.68882     42.1229     120.127     127.445     -8.5816     52.0215     145.306     154.61
66.2334     -69.8665     -197.057     219.369     30.6048     29.8071     -166.994     172.439     29.9792     28.6324     -158.789     164.138     65.5164     -69.4405     -195.069     217.287
22.9242     0.468588     2.91965     23.6072     -18.1864     -108.113     -135.244     174.164     21.2182     0.230384     2.62591     22.687     -17.9896     -105.868     -132.748     171.038
-26.6633     -30.5932     -100.229     108.239     82.6234     -55.8524     -148.707     179.117     -22.5449     -26.2406     -84.9345     91.8664     81.1625     -55.3494     -147.289     177.21
7.42369     127.863     737.692     748.743     -4.61339     -15.9541     44.7254     47.9502     4.38172     48.2057     282.96     287.075     3.23465     79.1215     454.266     461.126
