px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
23.787     -15.2166     -25.1834     37.8393     -6.21395     -8.28762     -4.80334     11.4188
15.3223     -51.5427     -262.423     267.876     6.94874     -21.6855     -107.328     109.717
-14.9476     66.1978     193.353     204.917     13.4754     9.17235     9.16673     18.7081
-6.40194     32.777     19.8304     38.8402     15.3163     2.08128     14.6641     21.3062
30.4287     19.302     41.2474     54.7707     12.5843     8.54702     16.1773     22.2068
7.88607     -30.4554     -211.938     214.261     4.09469     -18.7185     -124.791     126.257
14.2016     26.9698     117.471     121.361     8.36226     15.9567     67.7825     70.142
-10.1369     4.44982     -74.172     74.9937     15.7317     34.6445     -75.5311     84.5735
-47.3687     -16.9079     -73.7274     89.2491     -9.01367     -5.47609     -87.8821     88.5127
13.7418     28.6572     84.4196     90.2039     -20.8517     15.5197     86.4659     90.2884
25.0246     7.47712     15.386     30.3129     23.2271     -43.2818     44.5765     66.3316
-37.1969     -7.54779     69.6076     79.283     -10.2895     -22.8813     6.82374     25.9998
-8.13689     -9.57532     11.5047     17.044     -20.5556     -25.3504     29.8268     44.2133
-23.4273     3.83128     23.5068     33.4079     -66.2341     15.0707     69.433     97.1341
10.4827     1.53979     -16.7367     19.8089     -39.1323     -89.5805     10.6727     98.3357
20.6379     -3.41991     128.776     130.464     2.89322     30.0991     226.722     228.729
-10.2614     -3.43234     -85.2041     85.8883     -27.4852     4.04923     -44.973     52.8621
-28.2959     -58.4033     -165.079     177.377     -4.64398     -11.0963     -32.2062     34.3795
14.9318     3.188     -54.7447     56.834     82.4603     15.2616     -328.587     339.119
-34.8926     -1.34336     -78.1806     85.6243     -6.56919     16.1463     -104.469     105.917
9.49054     11.1319     35.1524     38.0746     25.7172     -27.4357     133.56     138.753
-8.33862     -9.44943     -18.4401     22.3352     -32.4588     -28.703     -68.2048     80.8043
-47.903     -18.0388     47.0856     69.5496     3.25722     -13.9065     36.68     39.3627
21.8053     -7.9813     -49.2248     54.4266     -21.9448     -67.7685     -413.673     419.762
8.37427     -16.7726     24.8432     31.1232     -4.71524     -10.1265     60.7009     61.7222
-34.3751     25.4302     -372.733     375.177     -18.7553     -22.8132     -302.497     303.935
12.4336     22.1431     -42.4878     49.4987     10.2113     -4.2025     -28.9755     31.0085
59.1864     26.3195     172.158     183.941     -6.58284     7.63006     94.4675     95.0034
-74.8985     -12.6348     -330.179     338.803     -4.84058     10.7989     -6.7819     13.6404
-9.84944     -5.24229     50.8418     52.0519     -47.6349     -26.4145     230.495     236.843
-21.376     -9.86396     4.16473     23.9127     -15.1858     -6.91657     2.50073     16.8731
9.45574     66.9914     -159.848     173.576     0.734421     12.8954     -25.6465     28.7154
-39.8407     -14.5918     195.836     200.38     6.51795     -55.8285     123.475     135.666
10.3555     -5.65793     -0.13831     11.8385     60.1779     -32.6895     0.665266     68.4867
15.5379     35.0301     -303.003     305.416     15.2014     40.1966     -367.013     369.521
19.1673     -40.0456     32.7414     55.1638     11.7219     6.76338     3.91654     14.0885
-2.99602     -33.5843     6.157     34.2752     -1.55212     -21.9132     4.88344     22.5043
41.8678     1.44224     123.145     130.076     4.91504     25.4019     145.848     148.126
-27.4707     4.13323     -8.19059     28.9664     -25.3545     2.38192     -6.48835     26.2797
-31.7279     -46.3531     -14.7798     58.0836     8.70456     -5.09809     -8.79506     13.3833
-2.75321     17.0489     -17.3183     24.4575     27.2789     13.7397     -94.5152     99.3279
-11.9002     33.4487     -66.8008     75.649     -27.9328     65.043     -138.854     155.856
17.7316     -3.27209     407.985     408.384     9.56632     -5.45328     51.913     53.0682
-11.4721     1.69743     -32.6658     34.6633     -36.1311     -12.2592     -555.623     556.931
54.2824     21.6546     -193.487     202.121     10.5556     -24.956     -80.7376     85.1633
39.4534     30.1582     -6.73644     50.1145     -7.34125     10.242     -4.76589     13.4816
-10.5339     0.884493     -47.5664     48.7269     -58.8317     9.48973     -294.635     300.601
7.5036     7.04838     13.9663     17.376     16.9328     14.8888     30.6149     38.0219
42.5882     -26.7961     -180.089     186.987     -10.3222     -9.59561     -79.7094     80.9458
-34.0304     -7.27166     119.3     124.271     -8.48688     7.42985     1.78852     11.4312
10.4949     4.29021     103.653     104.271     11.4881     6.57037     17.2757     21.7627
-0.775818     39.2524     18.5071     43.4035     -0.520883     15.7006     7.59186     17.4545
26.4971     23.8997     -80.1922     87.7729     29.2239     28.1815     -95.6744     103.932
-21.1872     -3.65841     2.38089     21.6322     -36.6188     -5.3008     6.62453     37.5888
12.8697     39.7176     -93.1423     102.072     10.5007     26.3094     -63.5569     69.5839
20.9529     10.7214     -157.54     159.288     23.8327     3.41691     -29.5404     38.1092
22.2206     -2.31131     19.1012     29.3933     6.52069     26.1571     44.0062     51.6068
-18.8957     44.4058     -61.4098     78.1032     -4.60968     13.1023     -16.4217     21.5084
48.9437     -3.80711     -77.6185     91.8402     5.92628     -19.1663     -83.273     85.6554
64.3923     -31.9317     468.317     473.8     1.18425     10.1165     96.7837     97.3182
35.3003     80.7289     -6.93539     88.382     10.8922     -4.41028     -18.1529     21.6245
5.23438     22.4544     136.691     138.622     2.79406     16.5679     98.0924     99.5222
32.8799     -5.34173     -113.863     118.636     11.7709     -0.499177     -41.3071     42.9546
88.1737     -14.7578     -32.9589     95.2821     15.1699     -3.4557     -6.44292     16.866
-21.9082     -57.7339     63.4415     88.5324     -8.56358     -23.4     27.4651     37.084
18.1786     15.6787     -144.007     145.994     35.1778     27.5923     -269.996     273.672
10.3849     14.4114     -6.39877     18.8872     11.4595     17.5536     -6.96348     22.095
-25.0793     32.529     204.695     208.775     -6.92422     8.03655     50.6493     51.7485
35.3598     -31.6833     -68.4764     83.3256     27.9661     -28.7734     -52.6951     66.2328
12.6354     1.44461     -30.1117     32.6872     1.1804     -10.7201     -22.7605     25.1864
1.67839     -11.0607     7.97748     13.741     0.866945     -10.7842     8.53568     13.7815
-4.19076     53.5764     32.9047     63.0136     -0.612901     25.7025     13.7115     29.1376
-23.8093     -24.1998     -19.8806     39.3415     -13.7962     -11.4769     -8.94905     20.0534
-49.3628     31.902     456.72     460.486     -29.5936     -33.4304     215.336     219.916
-5.05326     28.287     105.563     109.404     -25.6957     2.1958     181.125     182.952
-19.8987     -18.6089     38.681     47.3124     -13.257     -13.8331     22.4088     29.4832
-33.2889     -3.98052     16.6966     37.4536     -17.5236     -2.03634     8.69829     19.6694
-12.4092     -8.2458     94.8792     96.042     -33.8381     33.7175     119.485     128.68
-4.91218     -18.0629     -258.095     258.773     45.3345     -4.37787     -521.52     523.505
-11.3896     -5.77074     -60.974     62.3035     -22.9417     -12.6597     -121.392     124.188
-16.9944     -5.8057     -39.3206     43.2276     -60.3726     -25.5753     -126.787     142.738
-17.1724     -7.51279     341.433     341.947     -8.74954     -36.0886     161.248     165.469
18.9256     -44.6303     -81.3142     94.668     11.0715     -24.5385     -48.8329     55.7617
14.4017     -3.24629     -10.9241     18.3653     37.4196     -6.36476     -34.0178     50.9701
-28.3068     -58.7124     -280.958     288.419     13.2432     -1.71019     -39.128     41.3468
-9.63589     9.10438     -340.708     340.965     -52.0162     3.8157     -275.235     280.133
-6.07049     9.9896     45.9215     47.3862     -45.4603     8.11595     636.82     638.492
27.7426     9.95428     -39.4764     49.266     29.9583     11.3847     -41.4534     52.3975
40.4131     -24.186     41.7081     62.9106     14.8604     -8.84235     18.0753     25.0147
44.0799     6.28443     213.529     218.122     60.8106     6.95867     275.268     281.991
25.0315     -2.3692     0.579734     25.15     8.07911     -14.7254     -22.4848     28.0656
-34.7419     68.3584     -22.314     79.8611     -8.44892     -6.58202     -15.9189     19.1869
-10.2451     -25.0278     -65.8623     71.1983     10.3954     -4.48795     -45.3995     46.7902
-6.04461     -68.5138     44.5515     81.9482     -1.28397     -21.9596     14.0977     26.1439
-18.1534     -14.5928     -46.698     52.1843     -32.6309     5.41156     -264.514     266.574
-31.5623     11.1036     -394.25     395.668     -13.7896     5.56359     -178.668     179.287
-26.1882     4.54925     -16.2055     31.131     -9.87864     3.77565     -54.0303     55.0557
-23.8972     17.7156     -134.869     138.111     -22.7064     14.4067     -115.811     118.892
16.6181     -12.2766     -9.65726     22.8065     34.264     -24.7388     -19.6151     46.5943
-8.6407     20.5439     -31.2796     38.4077     10.6389     14.7025     0.212104     18.1492
-36.1929     7.07186     -92.747     99.8096     -0.333419     25.8571     -140.949     143.301
-1.25591     44.5007     -35.3306     56.8343     -1.14559     18.0282     -12.1773     21.7862
-22.9872     4.61472     -80.8349     84.1665     -13.3369     2.40587     -44.8036     46.8084
-22.0281     -15.2171     128.313     131.077     -7.08454     9.11992     67.0218     68.0094
36.742     18.506     -38.2231     56.1556     35.5448     20.9654     -40.01     57.4785
-3.69819     -18.4971     -124.873     126.29     -50.8599     3.71103     -307.404     311.606
44.9976     7.84625     693.442     694.945     1.15865     30.0783     289.228     290.79
4.32669     27.4707     -44.6979     52.6427     5.46787     28.6374     -49.5481     57.4892
-12.48     -26.203     16.7448     33.5076     -6.67994     -15.3179     10.2593     19.609
9.82249     28.26     13.3907     32.7784     7.02775     22.3604     8.16895     24.8215
-6.72827     -39.1845     -187.823     191.985     -13.1094     -54.5553     -250.104     256.321
-4.04423     -15.7578     22.0915     27.4353     22.5418     -37.4615     324.807     327.736
0.736003     27.5694     31.9016     42.1702     1.15392     16.1716     19.1676     25.1051
8.93435     7.56933     -86.4169     87.2066     20.4482     18.2974     -224.646     226.318
-16.5642     -4.31014     -62.0148     64.3353     -55.0517     -14.8915     -198.017     206.066
-32.6103     -16.0307     -16.0834     39.738     -17.6081     -8.6389     -8.77294     21.4915
-14.9031     -26.9722     304.562     306.117     -10.2418     -5.88165     20.4262     23.5953
-36.6003     -33.0797     50.0916     70.3066     -21.901     -18.1533     27.5522     39.6051
-27.7674     22.5021     2.15551     35.8053     -42.6087     -26.9813     62.5307     80.3341
-12.8145     3.22912     8.43415     15.6772     -12.4048     -37.6499     16.4833     42.9312
-9.96332     55.6813     -316.582     321.596     -6.4496     25.4202     -143.411     145.789
26.2136     -5.68535     8.38858     28.1042     43.0662     -10.4974     11.053     45.687
3.09694     -6.92668     -17.7755     19.3271     26.8982     -84.9618     -197.351     216.539
-13.5739     -4.72509     63.8705     65.4676     30.0065     -60.3307     347.985     354.448
-14.0565     0.813251     11.9229     18.4503     -9.9712     -25.8175     57.5985     63.9027
-28.1441     35.8146     336.036     339.109     -23.0739     31.6772     262.307     265.218
-18.1366     -17.2124     67.3374     71.83     -35.5998     22.0645     178.897     183.734
-11.6897     2.99624     -20.5819     23.8588     -26.6137     38.6267     -372.587     375.528
12.1989     -20.3108     -13.442     27.2402     5.80915     -12.5983     -8.6597     16.3546
-50.7208     37.775     -102.227     120.208     -9.95676     5.41015     -17.5799     20.9214
6.29198     10.8515     7.87724     14.812     -3.26965     27.9727     108.45     112.047
-15.8939     12.0691     -257.931     258.702     -8.18135     6.54943     -139.489     139.882
-17.746     -35.2758     -186.572     190.705     -7.79865     -12.6082     -67.7584     69.3613
37.3834     13.9293     -294.876     297.563     -5.16739     21.9555     -139.82     141.627
6.11974     10.2442     -25.3057     27.9781     46.5872     -13.9952     -232.537     237.57
27.043     -8.30862     14.7948     31.9256     1.79374     -10.0716     24.4295     26.4854
27.8814     26.4348     -66.648     76.9294     7.4645     8.35602     -18.2349     21.4022
7.47245     -36.4802     -50.075     62.4032     2.08847     -13.3101     -20.6774     24.6795
8.60695     -12.6047     83.8553     85.2382     26.4103     -42.0438     268.236     272.792
-17.2075     1.18954     163.917     164.822     -31.0819     1.55477     286.583     288.268
-30.715     39.8904     -239.612     244.844     -22.4905     27.8796     -183.823     187.281
10.9526     -1.29867     8.97856     14.2218     88.5808     -8.9464     82.2656     121.22
37.8385     -14.5468     -99.6264     107.558     20.5173     34.228     -80.5667     89.9083
33.9838     51.1687     76.4359     98.0591     -27.4356     22.4833     44.736     57.0922
18.2954     -36.9933     73.0255     83.8805     10.2451     -17.4785     35.0214     40.4593
-2.77622     10.045     -23.2678     25.4951     84.5993     5.70053     -478.111     485.572
-7.0319     10.6658     -28.6649     31.3829     37.3493     55.1492     5.25286     66.8131
0.497369     36.9557     -266.372     268.924     10.9093     6.24458     -22.1752     25.4901
13.4132     68.5962     340.414     347.515     4.0326     18.8301     86.7833     88.8992
27.9928     -5.88173     141.71     144.568     -2.14983     -25.9983     90.021     93.7247
32.7032     -1.68143     177.084     180.087     30.0066     -0.356977     156.571     159.421
-15.8523     -25.5529     85.2368     90.3856     -19.6645     -29.8417     114.724     120.162
-39.1793     45.1401     37.1435     70.3724     9.7483     11.4124     -5.53037     16.0231
9.78475     -3.88026     -7.95685     13.2043     23.1259     69.8524     -42.0988     84.7731
14.6172     1.75871     15.3942     21.3011     23.6621     1.00057     24.5302     34.0973
-35.4503     26.5242     -133.73     140.869     -14.0993     9.95768     -52.0367     54.8329
9.45291     -12.8626     55.2759     57.5346     -7.41181     -10.2263     18.7307     22.5914
-7.06958     -8.12908     -15.171     18.6306     38.0461     -36.8482     -12.2902     54.3723
-38.646     24.3948     19.9776     49.8771     -23.8178     17.2829     13.2338     32.2663
-4.81033     -23.1908     65.8531     69.9827     -42.3653     6.56644     109.373     117.475
14.7376     14.2975     -219.352     220.311     0.404882     11.0541     -26.6384     28.8441
26.9585     -20.3107     63.7123     72.1011     11.4389     -8.57707     26.5072     30.1175
-31.6032     2.23575     -147.281     150.65     -0.872581     13.9677     -70.0585     71.4426
-18.0079     8.84254     -6.45813     21.0757     18.7996     40.1603     -28.1986     52.5493
-43.051     24.5797     565.875     568.042     -10.2597     6.88018     134.136     134.704
39.9877     -6.81116     267.151     270.213     13.5836     -2.70278     93.1401     94.1643
21.2495     -10.1416     4.01941     23.8866     20.7815     16.1328     -34.4592     43.3541
-36.1893     16.3497     -37.647     54.72     -21.9328     10.4571     -23.0743     33.5122
-45.3943     14.8326     203.484     209.013     6.9313     33.8851     214.728     217.496
-56.8771     25.342     65.1384     90.1123     -8.2429     -15.943     22.1541     28.5119
2.54121     30.1495     -643.187     643.898     -33.659     24.6332     -262.754     266.044
33.5868     10.3559     -24.6455     42.9269     21.6678     -1.24656     20.634     29.9467
8.23615     -35.9875     2.98773     37.0387     -28.8968     -10.0199     -13.9676     33.6232
34.6974     -24.0226     -49.6327     65.1491     -5.62823     -20.6448     -10.6197     23.8888
6.03678     10.7111     103.46     104.188     -0.806045     62.6198     69.4699     93.5305
5.73273     -8.67762     -69.7488     70.5216     30.5741     16.7493     -159.134     162.907
-26.944     10.9137     -16.5858     33.4691     8.8163     48.3504     -52.8146     72.1448
18.3255     8.25276     -9.04212     22.044     25.9907     -14.552     23.6216     38.0166
-12.1684     -46.1998     95.0249     106.359     -3.33262     -10.5286     20.6351     23.4096
-44.9059     -25.3382     -98.4322     111.119     -20.7613     18.8673     -126.388     129.464
2.3657     10.792     -2.39202     11.3042     -4.48895     34.3954     -119.98     124.893
-7.4001     22.9945     21.6446     32.4481     -29.5904     2.90277     92.1144     96.794
-49.254     20.8555     -9.3153     54.2926     -7.71906     3.74213     -0.864562     8.62177
-37.0789     -5.66024     121.908     127.548     -43.5562     -7.85438     135.246     142.304
7.88599     23.6921     103.648     106.613     5.74125     18.5309     82.2459     84.5029
-12.8555     -2.25183     8.01622     15.3165     -15.7961     -2.72629     9.93053     18.8569
27.9252     -2.7383     -65.5452     71.2986     5.66396     -21.4924     -137.199     138.988
-34.2799     -8.55059     12.4015     37.4436     -25.9554     -3.11952     9.10175     27.6813
-12.4498     1.67692     98.9053     99.7043     -31.5606     -24.64     65.0986     76.4266
-6.27289     8.32336     33.8141     35.3841     48.7856     20.9375     45.0246     69.6105
-7.19569     10.6009     99.0471     99.8724     -6.89997     10.4548     97.0623     97.8674
20.0995     47.6492     102.964     115.221     45.2602     -14.9574     183.053     189.158
-31.4746     5.62373     -2.30123     32.0558     -15.5518     2.10444     0.440282     15.6997
-7.16013     10.7319     -19.2109     23.1409     -7.45748     11.0304     -20.9012     24.7819
2.43421     -29.7783     -66.8008     73.1796     0.512771     -13.6311     -31.1299     33.9873
-4.35232     -9.87332     151.186     151.57     47.9545     -26.0069     1105.16     1106.51
-16.4512     -39.5639     17.9019     46.4373     -7.09899     -17.7871     9.24659     21.2668
17.3025     -27.9154     -40.6037     52.226     -15.584     -12.5249     -11.7436     23.1926
-29.774     46.3177     36.0563     65.8171     -9.19957     -4.29645     -7.42641     12.5802
23.0127     33.5286     8.47456     41.54     20.7836     27.7747     6.9223     35.3742
-60.2119     -14.0137     -31.1643     69.232     -16.3815     -4.81137     -8.94769     19.276
-2.41489     -12.052     24.2837     27.2176     -6.14915     -31.3451     66.0454     73.3643
-10.9715     47.9989     288.383     292.556     -3.50196     11.5643     74.4964     75.4701
-24.7297     -21.3777     265.082     267.09     -8.1537     -6.7356     79.081     79.7852
8.16229     16.9259     63.7978     66.5076     12.7489     27.0676     106.73     110.845
19.1521     -4.4667     236.537     237.353     17.029     -4.10631     219.749     220.448
-28.2341     20.9418     69.3358     77.7379     -31.3483     21.5797     72.7713     82.1276
16.2017     -4.30546     -62.1917     64.4115     -4.65246     -20.3023     -129.377     131.044
24.5591     23.7713     11.8759     36.1837     45.413     -34.3907     -21.3341     60.8293
39.7476     51.3033     -10.201     65.696     16.0595     -4.04446     -27.6782     32.2547
10.3147     27.5313     -212.078     214.106     -18.7128     8.50444     -227.621     228.547
15.1819     -43.4689     -155.791     162.453     15.2696     0.140397     -22.9065     27.5297
28.9885     31.8595     -220.066     224.242     43.8331     -32.1361     -283.69     288.849
49.7103     -26.9647     -275.744     281.483     6.31952     8.99703     -57.6669     58.7057
-45.7868     55.0267     76.8542     105.028     -8.55891     -10.2034     10.7819     17.1358
10.9385     26.4005     -1.06067     28.5965     47.5607     -2.54898     53.6139     71.7145
-14.5433     -14.1412     25.3815     32.4918     -11.4384     -11.1291     18.4659     24.407
5.84653     29.5695     -62.1683     69.09     26.4212     -0.853795     -40.0022     47.9478
6.9234     10.2698     56.3477     57.693     36.3327     53.0284     315.466     321.948
26.5762     -19.6846     78.7346     85.3985     37.6392     -25.6703     113.282     122.1
-18.7044     84.7095     -38.5311     94.9221     11.5298     5.59614     -22.3569     25.7746
-8.35799     8.42114     -28.164     30.5611     -35.8982     -11.6355     -6.31258     38.2611
22.1766     -8.28591     -36.0406     43.1206     29.9143     -9.99034     -45.7815     55.5933
-10.1946     -14.6732     91.9909     93.7101     -22.1471     -28.4371     175.178     178.848
69.2565     -14.1019     225.862     236.662     20.0712     -2.58328     70.8012     73.6365
-2.71085     39.5465     88.2255     96.7213     -1.61842     14.4309     31.9337     35.0839
-60.9851     16.2286     11.2707     64.106     -2.17601     -11.1227     3.97197     12.0094
-1.54348     -49.1696     119.203     128.955     0.497491     -10.7798     -0.0805283     10.7925
9.35013     -22.7207     -383.57     384.356     8.05391     -18.6904     -316.83     317.484
-9.98398     1.20849     6.45247     11.9493     -11.8608     1.10997     7.16212     13.8999
1.99224     -13.7608     119.208     120.017     0.598098     -12.4194     104.389     105.128
23.8498     -3.63864     -243.145     244.339     4.66339     10.6608     -58.4046     59.5546
-44.1874     -20.1299     123.542     132.742     -7.35541     9.48862     7.80452     14.3198
-25.8316     6.98931     -457.078     457.86     7.39565     41.6419     -390.548     392.831
49.2899     2.539     -20.4767     53.4344     12.6355     1.19669     -5.8391     13.9795
33.0925     15.8373     -19.0622     41.3437     26.4962     -24.1605     -96.3095     102.768
-4.49208     32.4942     68.8776     76.2901     -0.794994     15.4404     29.7811     33.5552
49.8589     3.11948     -144.133     152.545     0.899326     -12.9343     -10.0933     16.4311
48.7715     -51.6877     43.4621     83.302     -20.0099     -13.7281     -0.957683     24.2856
44.0467     26.2147     -270.043     274.864     11.9993     6.62226     -66.2465     67.6495
6.11545     -14.0852     -64.7371     66.5334     3.99786     -9.69347     -46.0134     47.193
-26.085     5.22911     -217.83     219.448     -4.79008     -16.478     -122.849     124.042
-3.4411     -25.0989     -29.205     38.6618     -2.27753     -12.6921     -13.7725     18.8674
-5.86825     37.0964     -221.266     224.431     8.01899     8.92873     -247.628     247.919
-3.46989     15.3404     5.68826     16.7253     -2.54181     15.6974     8.53327     18.0474
-50.5942     -25.7223     71.4579     91.2559     -10.0097     -6.44333     15.8028     19.7848
0.0839999     10.1561     11.1478     15.0814     0.751407     14.5557     16.1808     21.7778
-42.7632     -5.45184     -52.2427     67.7327     -17.3887     -2.28275     -22.0223     28.1568
7.46699     -8.65993     62.2632     63.3045     7.6075     -6.92403     59.6584     60.5389
6.21081     11.9985     23.9546     27.502     31.6987     -55.5568     65.7954     91.7627
24.8032     1.97675     -77.9121     81.7889     32.6789     2.77756     -100.467     105.685
-5.41096     -13.1204     3.95809     14.734     -5.73581     -13.6441     6.64086     16.2228
11.635     -19.4822     -89.369     92.2049     9.68152     -14.4217     -63.4628     65.797
-21.0407     6.1279     42.5273     47.8417     -10.9964     -3.96792     0.16123     11.6923
-14.2014     -4.27981     -7.14006     16.4614     -19.7495     59.6483     -9.68429     63.5748
-41.1298     -13.172     -44.4673     61.9879     -18.669     9.98886     -91.2623     93.6863
-52.3812     22.9291     153.023     163.357     10.7676     34.8152     64.9581     74.4822
0.594821     45.0874     -737.032     738.41     10.7535     1.87435     -97.2693     97.8811
15.7936     -3.08099     -93.1045     94.4849     6.44659     39.4917     -120.443     126.916
29.4064     13.8581     -28.1826     43.0237     22.4479     10.4634     -18.5418     30.9385
-42.2944     7.80069     23.969     49.236     -27.6861     4.84845     15.1107     31.9256
9.63352     8.61396     35.9997     38.2604     40.4747     35.3393     144.937     154.576
-5.99443     -11.8055     6.73499     14.8547     -18.8708     -41.8124     20.1226     50.0929
7.65996     15.3785     26.7436     31.787     13.3165     -4.95641     17.2413     22.3418
-10.3203     25.5497     0.284725     27.5568     -4.17812     9.95042     -27.8414     29.8598
-38.3619     6.1441     -130.909     136.552     -27.4866     2.10573     -95.4984     99.3977
5.45732     -39.0411     -215.756     219.328     10.357     -44.6855     -257.742     261.791
-24.8942     10.8934     94.2782     98.1161     -13.4032     5.21036     49.289     51.3525
-38.2854     -15.5193     -7.08645     41.9147     -14.2035     -6.09252     -2.51035     15.6857
13.4766     11.1238     2.32747     17.6358     30.5404     23.3438     6.51104     38.9877
-35.2539     2.4271     212.394     215.313     -3.29787     29.6133     323.87     325.238
-46.406     34.085     -83.4375     101.376     5.75843     15.1265     -75.3723     77.0905
-2.69707     16.7473     1.56035     17.0352     34.5674     27.8371     75.2306     87.3467
10.1629     4.58647     -16.211     19.6758     28.124     11.2936     -40.7417     50.7778
35.2636     -44.1666     -165.374     174.765     7.34072     -10.0113     -40.8446     42.6895
-17.0296     24.4676     -184.877     187.265     -4.17802     9.37813     -62.9473     63.781
-9.51727     21.2346     99.9816     102.654     -11.8741     3.81172     160.555     161.04
-5.66929     -25.2426     -2.30365     25.9738     34.8363     -15.1319     -29.0591     47.8223
-25.6134     8.26028     -309.196     310.365     -2.87067     10.9221     -33.0603     34.9359
18.0531     -7.26924     207.392     208.303     23.5825     -5.90534     279.695     280.75
0.757392     29.3324     -15.2719     33.0786     4.35585     45.8537     -24.6187     52.2289
12.133     -8.68162     -9.39584     17.6318     13.1464     -8.65104     -10.0644     18.6805
-31.1627     29.3903     -191.097     195.839     -14.6856     12.0708     -85.0314     87.1319
4.93739     -9.24279     27.5216     29.4533     22.6329     10.1424     21.6461     32.9194
-9.96785     6.763     46.3064     47.8476     -8.71783     6.45169     40.6233     42.0461
2.83112     15.0357     -25.2708     29.5419     2.41425     9.90673     -17.4835     20.2402
-1.1353     -10.5688     -16.1039     19.2957     60.2266     -2.84734     -53.5034     80.6099
-8.6143     -7.56186     1.81988     11.606     -9.51103     -7.77443     0.709914     12.3055
24.3651     33.3748     285.774     288.746     8.02207     -6.40337     37.1672     38.5587
31.9147     -16.9709     102.058     108.27     24.0168     -15.0662     79.8734     84.7559
-44.905     30.3629     -412.741     416.286     -10.231     5.28485     -80.7513     81.5684
-15.2472     5.07371     -2.17456     16.2429     -11.6784     -4.01438     -31.3156     33.6661
-24.461     -19.2053     -146.636     149.898     -7.85346     -6.48304     -45.763     46.8826
9.58745     -26.4293     -30.1068     41.1928     11.1426     -32.4328     -34.6647     48.7615
-11.1246     -1.74475     -6.7957     13.1523     -54.5288     -6.95882     -34.2431     64.7642
-3.20447     -33.3793     -20.3396     39.2192     50.3066     -8.40948     -30.7959     59.5807
76.7441     -3.95817     71.776     105.153     7.55849     9.56389     -9.42833     15.4108
11.9559     -41.1935     -111.713     119.665     -24.4825     -7.65033     -45.6077     52.3257
62.3161     -5.41543     24.6025     67.2156     10.656     -1.25751     4.61522     11.6909
12.6609     -4.63783     26.987     30.1683     9.38893     -3.51976     20.4402     22.7726
54.4917     -36.1729     -64.2722     91.6992     2.50151     10.3765     -26.5127     28.5806
-27.8461     -27.8009     91.463     99.5679     -12.6713     -12.1478     41.4854     45.0561
-8.48297     -42.5321     34.5947     55.4775     -8.82455     -41.9178     33.7656     54.5466
37.7846     35.5336     -333.64     337.648     23.8855     22.5768     -213.038     215.559
17.0867     -16.0072     162.724     164.4     -23.5271     -44.1647     167.802     175.105
-39.1861     -18.8846     -172.922     178.31     4.06679     -9.76594     -63.1838     64.0635
10.3754     -22.7576     51.2359     57.0147     -10.0581     -8.24751     12.8664     18.2962
-11.1593     -8.49044     -19.959     24.3926     90.2879     -38.1486     -207.292     229.298
-5.9826     12.8116     12.4892     18.8661     19.0483     11.3544     52.7507     57.2224
-7.73284     7.18408     -51.2435     52.3277     -8.63291     -9.02977     -35.7839     37.9051
27.2042     58.9347     -92.3532     112.883     9.76852     26.5252     -42.0219     50.6443
30.5944     22.7916     188.949     192.762     1.8966     15.7189     14.5177     21.4817
23.8054     10.2401     -15.6901     30.2942     13.1903     6.40255     -6.52808     16.0572
-26.9     1.70277     21.1728     34.2753     -11.7288     -2.01314     59.0919     60.2783
45.7099     34.3856     76.4075     95.4456     21.0469     14.1528     36.4171     44.3788
25.4022     -11.1209     -239.593     241.192     16.8575     -9.01728     -155.14     156.313
63.3786     -30.3093     93.3412     116.825     21.984     -8.62972     30.0104     38.1889
27.6275     35.1363     29.4038     53.5016     6.99885     8.27129     7.40242     13.1558
-28.8917     8.02134     61.1476     68.1101     -15.5691     3.32337     35.5888     38.9985
-15.3274     11.9884     -25.997     32.473     -17.6431     12.2329     -31.0549     37.7535
83.9101     -5.09893     -50.5621     98.0991     4.03709     12.2901     7.17163     14.7918
8.53654     7.79018     -10.3674     15.5335     34.4478     25.8705     -40.5951     59.1958
8.89903     -25.5372     217.016     218.694     8.20507     -21.9322     183.76     185.247
-29.2753     -17.1634     -1.0502     33.9518     -34.3073     50.5566     -35.8949     70.8619
-30.4336     -22.2223     -172.924     176.982     7.62254     -10.4984     -81.9775     82.9978
8.45899     51.4567     -16.6059     54.7275     6.80924     51.2963     -17.4022     54.5941
41.9967     60.2161     136.997     155.428     6.23995     7.91632     17.1674     19.9084
-9.97312     -84.719     190.754     208.959     -13.1755     0.112617     8.61875     15.7445
11.23     2.89536     5.27667     12.7759     21.4902     4.8779     7.30198     23.2204
16.0069     0.54817     -3.0828     16.3103     50.6054     6.31268     -14.0354     52.8937
7.37271     -9.40477     -8.46826     14.6765     37.0571     -51.7317     -44.6755     77.7515
-8.79018     -14.2729     27.7694     32.4367     -5.85631     -8.61108     19.2371     21.8805
-27.4335     25.6824     180.347     184.22     -14.7144     15.9421     105.094     107.314
-4.96646     -50.6349     -34.7224     61.5973     -11.5939     2.32918     -11.2361     16.32
-63.2416     -8.01051     -40.8309     75.7022     -36.2978     -7.93172     -24.2252     44.3543
4.30321     -72.5264     785.424     788.777     18.4231     -1.8013     72.9313     75.2437
53.4847     -20.0733     -4.46774     57.3019     -7.90575     -30.6955     -2.30423     31.7809
