px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
93.6098     37.6897     -173.457     200.675     -93.6098     -37.6897     -557.438     566.499     -93.6647     -39.0202     -572.803     581.878     95.8825     36.8745     -180.503     207.865
59.7227     -94.8727     -13.4323     112.907     -59.7227     94.8727     -148.857     186.349     -57.5414     94.9112     -149.248     187.203     58.641     -96.1949     -15.4333     114.911
-110.698     47.6772     83.0888     146.393     110.698     -47.6772     494.569     509.044     -110.166     45.7821     82.7486     146.486     113.926     -48.9304     513.384     528.359
-146.992     58.1056     1607.8     1615.55     146.992     -58.1056     -1.69443     158.069     -143.677     59.1984     1574.26     1581.96     146.682     -58.7406     -0.900488     159.303
-82.8404     65.9204     -377.702     392.258     82.8404     -65.9204     -263.99     284.427     -80.9205     64.598     -375.7     390.222     81.5752     -64.6126     -263.54     284.025
221.906     50.3946     380.499     443.352     -221.906     -50.3946     405.829     465.273     -220.841     -51.4479     403.206     462.969     225.988     50.0765     391.808     455.822
53.5767     89.9406     -244.801     266.247     -53.5767     -89.9406     -2024.48     2027.18     52.4476     87.0521     -238.028     259.308     -55.2254     -87.0756     -2009.45     2012.15
74.6625     -71.5784     16.8871     104.8     -74.6625     71.5784     -101.819     145.138     73.7556     -71.5818     15.9178     105.177     -73.3972     72.4818     -102.168     146.035
86.2176     -51.0805     706.95     714.017     -86.2176     51.0805     425.818     437.451     84.7015     -50.926     694.984     702.089     -89.645     52.3355     469.12     480.915
122.902     -1.07192     -259.53     287.161     -122.902     1.07192     -80.4435     146.892     124.147     -1.30247     -258.424     287.112     -128.355     1.84164     -89.6058     157.913
-119.59     -85.3908     -63.963     160.265     119.59     85.3908     -131.934     197.484     118.903     87.7414     -132.31     199.326     -122.907     -85.8136     -69.0102     166.202
-18.4441     -100.763     -35.222     108.323     18.4441     100.763     -920.46     926.143     -17.7301     -97.1751     -32.0224     104.746     19.3837     100.041     -902.404     908.203
-83.9274     -95.0218     -77.7067     148.699     83.9274     95.0218     -843.146     852.624     82.3091     94.9401     -844.283     853.763     -81.9622     -95.2652     -80.27     150.379
-57.8859     -106.895     -177.415     215.066     57.8859     106.895     -878.861     887.229     56.8507     105.557     -867.599     875.931     -57.8724     -106.069     -179.705     217.013
-150.213     39.5963     628.141     647.065     150.213     -39.5963     3182.65     3186.44     147.503     -37.0539     3141.73     3145.44     -153.128     37.418     637.826     657.416
102.23     28.9974     542.704     553.01     -102.23     -28.9974     12.7941     107.031     -100.256     -28.2003     12.6571     105.298     101.96     31.148     548.513     558.986
112.311     13.5585     -110.09     157.852     -112.311     -13.5585     -138.042     178.475     108.745     13.1816     -107.258     154.076     -111.813     -12.712     -138.848     179.437
110.151     -33.0028     105.241     155.879     -110.151     33.0028     -9.66842     115.395     -107.617     34.588     -11.3076     115.161     113.065     -34.7122     109.063     161.232
-110.01     110.07     -161.012     223.926     110.01     -110.07     -48.7108     163.066     108     -109.572     -49.3487     161.965     -110.953     107.961     -160.867     223.558
30.1198     -97.4409     -1445.27     1448.86     -30.1198     97.4409     -861.137     867.156     27.6179     -96.2843     -1419.6     1423.21     -31.2209     97.2188     -864.056     870.163
-81.2983     -59.7062     1.77829     100.883     81.2983     59.7062     113.526     151.863     -82.6794     -61.437     3.41617     105.116     84.7532     68.2828     127.006     168.53
28.5673     -119.687     26.1185     125.791     -28.5673     119.687     1324.89     1330.59     26.7691     -117.753     24.5686     124.805     -28.324     117.958     1332.95     1338.65
140.678     -126.908     157.112     246.13     -140.678     126.908     363.167     409.617     138.625     -126.822     155.294     245.077     -140.04     125.643     363.197     409.534
111.064     77.0799     -288.483     318.589     -111.064     -77.0799     99.1959     167.68     -113.427     -76.5518     103.23     172.576     113.346     79.4718     -294.796     326.016
-85.7646     -183.279     395.076     443.883     85.7646     183.279     -48.2729     208.032     -86.6294     -182.299     394.957     443.769     83.3794     185.485     -46.705     209.524
-108.683     58.4459     -76.2777     145.073     108.683     -58.4459     -895.498     903.961     -106.821     60.5254     -78.0092     146.098     107.849     -59.5471     -910.045     918.593
-113.741     -155.836     68.6653     204.785     113.741     155.836     358.519     407.134     113.311     154.169     352.857     401.847     -112.393     -156.692     70.5096     207.302
-108.081     13.6926     40.1964     116.124     108.081     -13.6926     259.812     281.73     -105.672     15.4124     39.6434     114.829     108.091     -12.144     256.598     278.927
150.397     -43.6428     -66.9332     170.306     -150.397     43.6428     -258.505     302.24     148.276     -41.3099     -65.5068     168.936     -150.887     44.0811     -259.95     304.182
95.0506     42.5965     47.2942     114.393     -95.0506     -42.5965     -91.0749     138.361     -96.3823     -43.1718     -89.9774     139.34     97.8948     44.8598     49.2498     120.042
100.983     -33.9122     108.822     152.282     -100.983     33.9122     42.6524     114.747     99.3466     -34.2519     104.939     149.792     -99.7707     33.1901     43.1246     115.258
102.189     33.9534     820.454     827.49     -102.189     -33.9534     292.273     311.479     96.9288     33.4023     789.063     795.762     -97.3416     -33.5551     277.917     296.645
-63.7297     162.327     -4.48984     174.447     63.7297     -162.327     814.595     833.052     63.1537     -164.276     824.72     843.796     -65.9709     166.853     -6.02983     181.772
-93.9168     56.1692     256.488     278.858     93.9168     -56.1692     -53.3219     121.732     -91.6401     53.0565     254.024     275.395     92.9442     -55.2426     -52.6729     121.061
-85.6492     63.7634     206.047     232.071     85.6492     -63.7634     958.219     964.15     -84.0529     61.042     202.344     227.637     83.102     -63.1347     941.906     947.692
22.4823     161.486     66.8786     176.227     -22.4823     -161.486     -54.5345     171.922     22.0929     161.742     67.9369     177.636     -23.1376     -161.991     -55.4167     173.871
10.6604     -132.442     -245.062     278.765     -10.6604     132.442     -3057.39     3060.28     -8.38866     131.675     -3019.31     3022.23     8.40962     -132.126     -251.746     285.109
83.7194     68.7043     -68.0534     127.908     -83.7194     -68.7043     447.952     460.858     83.4753     70.1509     -67.397     129.307     -89.0434     -67.9651     482.126     495.406
68.0986     109.02     175.871     217.838     -68.0986     -109.02     -65.2693     144.163     -67.7859     -105.805     -65.7248     142.65     65.8238     108.25     173.33     215.468
104.036     -40.7865     -22.2569     113.941     -104.036     40.7865     17.7272     113.143     104.339     -38.5605     -21.835     114.833     -103.416     42.3374     17.6083     114.918
-28.244     111.466     -64.0257     131.612     28.244     -111.466     -1942.9     1946.3     -27.8544     111.631     -67.2939     134.838     28.613     -111.869     -1955.95     1959.4
-3.17783     -104.167     -89.2432     137.205     3.17783     104.167     -296.012     313.821     1.15938     98.8086     -286.415     303.171     -3.44082     -104.035     -89.3821     137.999
8.37026     -120.095     -107.332     161.285     -8.37026     120.095     -165.324     204.511     -9.39293     118.566     -166.578     205.273     5.44128     -122.647     -108.69     165.801
-159.071     41.7812     109.508     197.589     159.071     -41.7812     203.491     261.645     -158.891     43.6383     111.661     199.888     163.264     -40.8468     205.397     266.707
-150.425     -9.50133     629.282     647.081     150.425     9.50133     130.745     199.53     147.139     10.266     128.314     195.689     -148.41     -8.43208     623.182     640.809
-77.3667     100.15     244.127     274.98     77.3667     -100.15     -9.77779     126.93     -76.2433     97.7041     240.68     270.963     76.602     -97.9805     -9.791     125.143
-42.8432     92.142     -131.293     166.022     42.8432     -92.142     72.9552     125.093     -42.7622     91.0953     -129.385     164.655     42.7347     -95.834     76.7913     133.039
191.828     62.5711     -4245.42     4250.22     -191.828     -62.5711     -378.092     428.564     -188.61     -62.4804     -370.162     420.648     190.688     61.4941     -4215.2     4219.98
80.3978     111.255     -485.402     504.437     -80.3978     -111.255     -140.862     196.681     -77.1659     -109.655     -135.212     191.199     80.2315     109.419     -492.997     511.761
176.862     17.6842     -964.621     980.86     -176.862     -17.6842     -235.387     294.957     173.827     16.7068     -948.787     964.888     -176.184     -17.5082     -238.091     297.242
-67.825     83.4843     1848.13     1851.26     67.825     -83.4843     14.7342     108.568     -67.0359     81.2674     1834.94     1838.01     68.8325     -81.6023     15.5897     110.007
-18.3943     -144.174     13.0291     145.926     18.3943     144.174     -218.478     262.406     18.4752     141.095     -217.488     260.392     -17.0843     -142.011     13.9172     144.903
114.666     45.7576     -4201.37     4203.19     -114.666     -45.7576     -854.303     863.178     111.462     43.9526     -4146.69     4148.47     -115.321     -44.6034     -873.082     882.018
38.0258     -270.92     -1057.62     1092.43     -38.0258     270.92     -1457.67     1483.12     -38.6709     269.134     -1455.22     1480.57     36.8279     -272.203     -1077.07     1111.85
79.2408     135.616     583.253     604.033     -79.2408     -135.616     1404.22     1412.97     -79.2526     -131.945     1384.68     1393.34     77.1137     135.91     586.36     607.128
59.4713     111.249     361.092     382.492     -59.4713     -111.249     -251.22     281.113     -60.2514     -107.929     -251.891     281.098     59.9957     113.284     363.52     385.932
190.82     42.1007     2.32608     195.423     -190.82     -42.1007     262.527     327.27     -187.073     -40.1679     263.066     326.015     189.761     42.3881     0.991826     195.446
96.8135     201.613     253.367     337.957     -96.8135     -201.613     -309.326     381.711     -96.1983     -198.766     -310.647     381.969     99.9073     200.539     259.761     344.115
88.5548     129.648     -418.008     446.521     -88.5548     -129.648     -459.675     485.748     85.6513     128.259     -410.493     439.047     -88.4354     -126.998     -456.68     482.652
-7.76782     -102.054     14.3903     103.355     7.76782     102.054     -259.404     278.865     -8.74093     -98.91     15.2925     101.422     5.70708     101.024     -259.16     278.526
-101.618     141.436     1887.59     1895.61     101.618     -141.436     101.909     201.782     100.223     -137.826     98.147     197.542     -99.2221     140.16     1906.89     1914.73
-57.4069     147.532     164.408     228.235     57.4069     -147.532     -354.006     387.791     -58.7134     146.432     163.855     228.063     57.2261     -151.027     -361.153     396.61
-76.4381     65.2697     -72.9988     124.225     76.4381     -65.2697     30.097     104.923     -77.3015     64.9019     -75.1441     126.423     78.6668     -63.4809     32.7292     107.491
6.48324     105.039     903.412     909.521     -6.48324     -105.039     197.018     223.363     -8.46637     -102.431     194.222     220.04     7.83176     104.578     887.196     893.551
-62.7478     100.723     100.955     155.802     62.7478     -100.723     185.793     220.457     61.7795     -97.9342     191.717     224.558     -61.8186     101.831     98.0119     155.054
113.832     -38.9953     -109.096     162.42     -113.832     38.9953     -1545.24     1549.92     -110.532     36.4252     -1504.35     1508.89     111.44     -39.417     -105.032     159.066
-13.2716     116.164     258.967     284.138     13.2716     -116.164     -54.8602     129.15     -13.9795     116.914     258.785     284.924     16.063     -116.646     -55.9328     131.919
144.792     62.6811     1652.91     1660.42     -144.792     -62.6811     247.018     293.107     142.959     64.2556     1657.56     1665.08     -149.29     -62.3395     251.182     299.653
65.4544     -87.6883     357.278     373.659     -65.4544     87.6883     -93.1074     143.675     -64.2325     88.4252     -91.9417     143.252     66.0997     -88.7143     351.722     368.861
-41.8884     97.2947     -779.096     786.264     41.8884     -97.2947     -78.4718     131.828     -43.8192     95.0483     -770.212     777.326     41.6461     -98.8367     -81.2081     135.363
109.297     17.0577     -1991.47     1994.54     -109.297     -17.0577     -96.0127     146.476     107.162     18.3494     -2004.17     2007.19     -110.346     -21.3467     -100.407     151.409
-21.9728     -102.946     23.4843     107.852     21.9728     102.946     -533.058     543.352     -21.2931     -100.261     24.6484     106.518     19.2044     104.031     -535.506     546.071
126.507     38.7518     -47.3567     140.529     -126.507     -38.7518     -756.785     768.264     -124.297     -39.9964     -752.334     763.658     128.112     37.5747     -47.1992     143.337
-105.354     76.4863     -290.803     318.615     105.354     -76.4863     -1285.8     1292.37     103.786     -75.8066     -1272.54     1279.14     -105.441     75.0176     -292.897     320.954
9.56509     -104.759     -628.426     637.169     -9.56509     104.759     -188.99     216.294     -10.6453     101.22     -182.585     209.324     8.98516     -103.204     -622.77     631.402
149.966     27.9895     72.0483     168.714     -149.966     -27.9895     151.986     215.344     -147.547     -28.5622     150.537     213.128     148.705     27.89     72.002     168.827
63.3657     -128.536     11.687     143.782     -63.3657     128.536     -179.554     229.731     61.1543     -128.135     12.2745     142.721     -64.1952     127.276     -178.877     229.336
210.124     31.5869     -56.9451     219.983     -210.124     -31.5869     -453.348     500.673     -207.053     -29.8902     -454.529     501.005     210.635     31.2046     -56.2963     221.613
-104.978     59.4908     39.2623     126.89     104.978     -59.4908     232.814     262.224     -104.11     58.2714     38.8773     126.043     103.276     -60.2639     234.706     263.771
-14.7781     100.843     -2185.42     2187.8     14.7781     -100.843     -301.755     318.502     -9.66522     99.1066     -2148.21     2150.59     20.2597     -101.026     -305.449     323.329
88.8967     65.5978     48.1084     120.499     -88.8967     -65.5978     510.596     522.412     84.5284     63.929     41.9398     115.522     -90.5412     -65.7401     519.965     532.262
-65.0186     123     -1586.88     1592.96     65.0186     -123     44.4318     146.05     64.4891     -123.038     45.8492     148.314     -64.3973     123.644     -1581.08     1587.29
-23.0031     105.026     -152.808     186.842     23.0031     -105.026     -1743.79     1747.1     21.6327     -102.135     -1707.9     1711.17     -24.2629     105.024     -156.897     190.749
120.671     51.0118     -593.585     607.87     -120.671     -51.0118     63.6389     145.649     119.211     51.597     -585.377     599.831     -121.302     -53.4127     66.1362     149.866
-93.7179     -36.5169     73.7015     124.693     93.7179     36.5169     763.669     770.264     90.8448     35.2158     757.17     763.52     -92.564     -36.7859     72.8237     124.253
81.1023     65.148     -346.999     362.257     -81.1023     -65.148     -82.3692     132.69     79.6984     65.3019     -349.722     364.871     -85.0977     -69.3536     -91.6416     144.172
-22.6291     -98.003     -15.3873     101.752     22.6291     98.003     463.629     474.414     22.2795     95.0585     458.814     469.423     -20.7422     -96.6897     -13.1501     100.79
337.515     -45.3304     -178.668     384.569     -337.515     45.3304     571.873     665.59     337.39     -48.9335     -181.292     388.008     -342.545     43.0933     585.182     681.123
-104.756     58.3962     -5.7982     120.073     104.756     -58.3962     -88.5865     149.103     103.459     -58.7782     -94.4567     152.865     -107.652     56.0993     -6.61921     122.706
-77.3736     191.917     -141.026     250.415     77.3736     -191.917     576.899     612.888     -76.6382     189.857     -140.406     249.255     84.8425     -194.937     598.669     636.039
91.2065     136.993     -2.21521     164.592     -91.2065     -136.993     151.25     223.522     89.5318     135.832     -1.84279     164.288     -91.2899     -136.863     151.185     224.24
92.8443     -42.1354     95.8394     139.931     -92.8443     42.1354     125.164     161.436     -91.6877     46.5802     128.298     165.799     95.1134     -41.8465     102.961     146.976
129.507     82.1907     -105.689     186.273     -129.507     -82.1907     -370.763     401.239     -131.765     -83.3372     -375.945     408.165     135.479     86.7937     -120.142     202.944
-33.4024     -119.14     606.068     618.57     33.4024     119.14     913.45     921.792     -32.8893     -116.662     603.461     615.693     33.166     118.195     898.449     906.871
-143.718     8.22082     385.749     411.734     143.718     -8.22082     393.248     418.768     -141.865     11.2162     385.322     411.028     146.005     -5.7334     397.389     423.591
107.618     -7.68936     159.609     192.654     -107.618     7.68936     -671.061     679.679     105.237     -10.1096     163.499     196.011     -105.799     4.93959     -662.339     671.008
-114.305     60.6013     -1144.16     1151.45     114.305     -60.6013     -73.9379     149.013     -109.251     60.0477     -1139.76     1146.67     112.345     -56.1172     -68.6982     144.398
113.572     -74.0857     243.473     278.687     -113.572     74.0857     247.567     282.271     -114.424     76.4575     265.361     300.399     118.325     -75.9034     254.191     291.484
