px(1, true)   py(1, true)   pz(1, true)   E(1, true)  px(2, true)   py(2, true)   pz(2, true)   E(2, true)   px(1)   py(1)   pz(1)   E(1)  px(2)   py(2)   pz(2)   E(2)
-405.977     646.749     -455.471     889.145     -140.966     206.617     -238.202     345.435     -405.363     645.737     -455.585     888.238     -141.295     207.23     -237.698     345.714
2.15369     -0.243795     -3.76765     6.47557     -967.603     -285.502     -255.936     1040.81     -404.717     -121.803     -108.941     436.481     -560.931     -163.029     -146.507     602.277
-324.928     -902.679     -872.249     1296.63     -39.2345     -40.0334     -78.0618     96.2222     -40.404     -44.7572     -81.3966     101.842     -322.942     -896.694     -866.483     1288.13
-14.7354     -55.5946     25.9634     63.2854     -646.152     -697.117     656.908     1155.44     -9.27896     -38.9504     17.5083     43.8899     -646.757     -699.509     658.24     1158.12
34.3402     742.959     743.346     1051.55     30.336     254.467     366.813     447.491     33.8487     734.63     734.655     1039.55     30.8275     262.796     375.504     459.488
-776.591     -551.64     -269.795     990.057     -31.0679     -61.6429     -18.642     71.6633     -29.5941     -59.207     -18.5817     68.8953     -744.131     -529.215     -258.508     949.147
-106.563     -257.501     -141.838     312.736     -449.929     -572.168     -335.546     801.515     -443.016     -566.001     -331.4     791.634     -103.331     -249.724     -137.962     303.499
-16.8578     277.407     14.8422     278.356     156.643     728.175     64.2922     747.618     -16.2458     281.153     14.9633     282.12     150.429     697.073     61.8183     715.832
-229.242     614.217     -398.385     767.169     -35.6538     354.056     -229.063     423.225     -228.693     616.138     -399.116     769.07     -36.2024     352.135     -228.333     421.325
-406.2     -404.729     393.602     695.521     -389.7     -233.1     304.811     546.932     -407.213     -404.808     393.968     696.439     -388.687     -233.021     304.445     546.014
743.52     629.755     8.19153     974.425     14.5206     29.3089     -18.4526     37.8602     16.7643     31.1283     -18.3188     40.4643     741.468     628.044     8.12336     971.984
-137.021     -570.342     -202.855     620.675     -1.17781     -421.91     -104.831     434.767     -2.15239     -419.616     -104.119     432.448     -136.022     -568.783     -202.432     618.977
-470.611     -553.06     175.33     747.07     -239.732     -162.119     61.8489     295.977     -226.9     -153.931     59.3331     280.6     -473.124     -554.291     175.949     749.808
-253.031     889.1     -365.492     994.048     1.28594     86.7024     -67.0257     109.702     0.469285     89.5781     -67.6876     112.615     -251.904     885.794     -364.387     990.669
771.252     188.766     106.336     801.12     220.408     30.8612     -32.144     224.919     770.659     188.333     105.701     800.449     220.994     31.3008     -31.5013     225.576
-235.584     -138.498     179.103     326.776     -527.345     -537.824     565.872     942.115     -234.204     -137.845     178.498     325.216     -528.789     -538.491     566.554     943.772
433.001     401.533     -865.535     1047.8     242.622     339.115     -507.022     656.475     432.607     402.267     -866.242     1048.53     192.749     268.206     -401.157     519.703
-801.584     -94.8898     28.855     807.711     -197.978     38.1015     13.6994     202.133     -185.422     35.0764     12.217     189.185     -804.305     -94.3403     29.0737     810.438
-562.713     -32.6436     441.806     716.19     -455.915     72.4422     432.339     632.492     -563.61     -32.3896     443.105     717.707     -455.017     72.1882     431.04     630.975
16.0192     -344.682     641.501     728.429     -13.3411     -662.614     915.977     1130.61     16.2248     -340.791     633.235     719.352     -13.5467     -666.504     924.243     1139.68
-1.4299     -30.9974     -10.6609     33.1599     434.105     -882.388     146.147     994.202     -1.58189     -29.1312     -9.90662     31.1331     433.317     -882.14     145.363     993.612
-184.628     -589.495     1477.06     1601.04     -19.6402     -390.407     912.142     992.386     -20.2438     -389.684     911.051     991.193     -184.017     -590.256     1478.31     1602.44
47.5776     965.827     -46.3588     968.12     22.1106     42.9972     16.298     51.2475     21.5408     41.8718     15.7389     49.9448     48.3331     966.181     -46.0262     968.587
341.529     292.56     -39.7443     451.482     502.592     271.184     19.6415     571.444     343.485     293.168     -38.8549     453.435     500.636     270.576     18.7521     569.491
13.6248     276.108     -359.316     453.379     -166.661     724.199     -955.665     1210.6     -165.971     722.891     -953.771     1208.27     12.9643     277.334     -361.014     455.496
515.973     -269.399     306.943     658.059     339.359     -272.284     307.648     532.891     520.86     -273.515     311.532     665.882     334.473     -268.167     303.059     525.068
176.515     57.2777     -281.845     337.488     675.144     491.821     -1314.31     1557.29     177.194     59.5101     -284.042     340.158     664.553     484.334     -1294.4     1533.56
