px(Higgs)  py(Higgs)  pz(Higgs)  energ(Higgs)  masa(Higgs)  px(cest_1)  py(cest_1)  pz(cest_1)  energ(cest_1)  masa(cest_1)  px(cest_2)  py(cest_2)  pz(cest_2)  energ(cest_2)  masa(cest_2)
-70.7323     -86.4405     -262.933     311.823     124.999     -3.36559     -29.6188     4.20224     30.4844     4.8     -67.3667     -56.8217     -267.136     281.339     4.8
-106.613     4.16764     1039.51     1052.42     125     -58.9357     47.3427     276.451     286.641     4.8     -47.6772     -43.1751     763.056     765.778     4.8
-99.5026     -29.8097     -707.854     726.273     125.003     -39.5817     43.4475     -395.133     399.509     4.8     -59.9209     -73.2572     -312.721     326.764     4.8
82.739     -79.2691     418.407     451.463     125     7.42211     -38.8718     21.2277     45.1637     4.8     75.3169     -40.3972     397.179     406.299     4.8
-92.9287     -62.9985     -1302.25     1313.05     125.003     7.77654     29.2832     -196.659     199.037     4.8     -100.705     -92.2817     -1105.59     1114.01     4.8
106.291     23.7214     -270.367     317.157     125.019     132.599     25.0837     -247.513     281.953     4.8     -26.3084     -1.36223     -22.8539     35.204     4.8
-35.8258     -94.3522     1141.71     1152.97     125.036     18.7406     -101.86     821.065     827.585     4.8     -54.5664     7.50739     320.649     325.381     4.8
-108.553     -30.6017     315.625     357.722     125.003     -102.956     -72.3746     237.119     268.49     4.8     -5.59748     41.7729     78.5052     89.2323     4.8
-15.108     -106.563     -317.686     357.958     125.003     13.6718     6.70268     3.32055     16.3068     4.8     -28.7799     -113.265     -321.007     341.651     4.8
-30.5619     94.3953     -219.079     271.045     125     -36.0577     19.9375     -2.10546     41.5348     4.8     5.49582     74.4578     -216.974     229.51     4.8
28.5477     -111.149     198.495     261.148     125.017     -35.8466     -73.6123     53.1426     97.7288     4.8     64.3943     -37.5365     145.352     163.42     4.8
-80.0511     75.4002     -488.706     516.29     125.014     -99.72     17.4767     -248.583     268.452     4.8     19.6689     57.9235     -240.123     247.838     4.8
-15.1879     117.33     -7.85531     172.294     125.006     13.729     94.103     46.775     106.089     4.8     -28.9169     23.2275     -54.6303     66.2058     4.8
102.726     29.6835     -771.403     788.747     125.001     54.846     -44.0812     -242.008     252.075     4.8     47.88     73.7647     -529.396     536.672     4.8
-104.012     -56.4691     759.616     778.876     124.998     -66.5255     18.7204     526.459     530.997     4.8     -37.4866     -75.1895     233.157     247.879     4.8
-89.4656     58.315     -130.496     209.907     125.009     -13.0697     82.1892     -55.717     100.266     4.8     -76.3959     -23.8742     -74.7786     109.641     4.8
-71.0005     -86.7445     30.1724     170.593     125.004     -78.9793     -25.113     59.0739     101.888     4.8     7.97875     -61.6315     -28.9015     68.7054     4.8
96.0081     -53.7328     -712.65     731.846     124.998     98.6603     1.14681     -577.303     585.694     4.8     -2.65219     -54.8796     -135.347     146.152     4.8
74.7414     80.2708     173.905     240.62     125.002     27.078     -32.1965     60.7028     74.0115     4.8     47.6633     112.467     113.202     166.609     4.8
44.4781     94.8515     153.323     223.834     124.975     19.5473     49.8534     -8.07677     54.3666     4.8     24.9308     44.9981     161.399     169.467     4.8
-110.407     -35.0174     -15.8429     171.13     124.975     -23.9847     -47.8049     -53.5675     75.8491     4.8     -86.4221     12.7875     37.7245     95.2811     4.8
19.8734     101.869     -428.889     458.631     125     20.797     41.1903     -30.2758     55.3969     4.8     -0.923618     60.6788     -398.613     403.235     4.8
98.4401     27.6231     -144.25     216.535     125.003     -16.4324     13.4291     -82.3754     85.2004     4.8     114.873     14.1941     -61.8746     131.334     4.8
-115.02     -11.5693     -212.523     272.309     124.991     -124.711     6.097     -217.653     250.969     4.8     9.69115     -17.6663     5.12994     21.3395     4.8
-47.1462     88.828     2479.13     2484.31     125.001     -26.3688     -15.0973     1315.42     1315.78     4.8     -20.7774     103.925     1163.7     1168.53     4.8
-96.2332     43.1374     -59.666     174.088     125     -104.021     76.2836     -49.2436     138.158     4.8     7.78779     -33.1462     -10.4224     35.9303     4.8
-18.4578     -110.453     417.507     449.975     125     -31.5861     9.17709     32.19     46.2724     4.8     13.1283     -119.63     385.317     403.703     4.8
24.0063     103.804     182.943     245.833     124.958     -9.91064     109.132     76.0816     133.49     4.8     33.9169     -5.32845     106.861     112.344     4.8
77.5923     68.6384     11.3036     162.743     125.003     3.90964     -0.631408     -45.9916     46.4107     4.8     73.6826     69.2698     57.2952     116.332     4.8
-103.997     45.613     -691.116     711.451     125.001     -114.403     74.6097     -529.363     546.72     4.8     10.4069     -28.9968     -161.753     164.731     4.8
-40.0019     95.1533     108.622     195.135     124.998     -51.724     98.7162     129.211     170.701     4.8     11.722     -3.56292     -20.5885     24.4341     4.8
-60.1571     -82.7523     703.406     721.714     124.998     -67.2702     -80.5302     704.936     712.718     4.8     7.11314     -2.22209     -1.52993     8.99529     4.8
-106.677     5.96648     596.043     618.31     124.996     -125.746     -17.2724     393.515     413.506     4.8     19.0698     23.2388     202.528     204.803     4.8
110.19     -39.8584     -889.673     906.02     125     30.9198     -17.4487     -45.9201     58.2425     4.8     79.2707     -22.4096     -843.752     847.778     4.8
-82.4733     56.9858     -69.6146     174.703     125.002     -105.575     64.4404     -80.5157     147.663     4.8     23.1015     -7.45457     10.9011     27.0393     4.8
56.6923     102.647     -265.063     315.642     124.983     -26.9508     76.7052     -102.383     130.826     4.8     83.6432     25.9422     -162.68     184.816     4.8
110.479     16.5698     300.678     344.257     125.002     -16.1336     11.4623     130.232     131.815     4.8     126.613     5.10744     170.446     212.442     4.8
104.892     38.3132     60.9914     178.367     124.999     -24.8941     -8.58553     22.6387     35.0568     4.8     129.786     46.8987     38.3527     143.311     4.8
61.6287     92.239     -548.941     573.818     124.997     12.4888     -30.7652     -87.2444     93.4724     4.8     49.1399     123.004     -461.696     480.345     4.8
-98.4192     16.8958     -1381.73     1390.96     124.998     -97.9151     5.96664     -522.614     531.763     4.8     -0.504089     10.9291     -859.116     859.199     4.8
-96.499     -52.2321     827.975     844.516     124.999     14.715     -47.1973     167.588     174.794     4.8     -111.214     -5.03485     660.387     669.722     4.8
-31.3673     113.441     25.9397     173.632     124.99     -37.9664     133.885     43.0525     145.75     4.8     6.59916     -20.4439     -17.1128     27.8817     4.8
37.9066     97.4014     161.154     229.171     125     1.92597     48.6227     -7.88595     49.5289     4.8     35.9806     48.7786     169.04     179.642     4.8
-103.444     13.3909     23.638     164.563     125.069     -27.2867     -40.0828     47.8466     68.29     4.8     -76.1574     53.4736     -24.2086     96.2729     4.8
-40.6736     108.57     338.812     379.288     124.998     -21.8883     69.7111     325.838     333.965     4.8     -18.7852     38.8588     12.9734     45.3237     4.8
35.5487     96.5508     -155.371     224.391     125.002     42.7955     116.942     -158.908     201.945     4.8     -7.24681     -20.3908     3.53714     22.4467     4.8
-110.086     35.5801     -247.237     300.224     124.993     -23.5827     53.5049     -30.4944     66.1201     4.8     -86.5031     -17.9248     -216.743     234.104     4.8
79.1643     82.7886     -943.98     959.085     125.005     -2.31036     63.8883     -191.277     201.735     4.8     81.4746     18.9003     -752.703     757.351     4.8
50.0319     97.1503     -672.262     692.46     124.998     -23.4634     -13.363     -200.312     202.181     4.8     73.4953     110.513     -471.95     490.28     4.8
-93.1835     35.4825     327.82     364.739     125.005     -76.1761     -10.7204     296.118     305.985     4.8     -17.0074     46.2029     31.702     58.7539     4.8
-101.46     -20.2209     -10.9769     162.632     125.003     -122.592     -14.2118     19.2075     124.991     4.8     21.1329     -6.00913     -30.1844     37.641     4.8
-28.6415     96.8331     -29.0773     163.303     125.002     43.2592     32.8447     -38.0882     66.5123     4.8     -71.9007     63.9884     9.01084     96.7908     4.8
-110.069     31.3707     73.4754     184.725     125.003     -13.5555     -27.4379     -20.931     37.3863     4.8     -96.513     58.8086     94.4063     147.339     4.8
-74.8491     -71.0046     282.598     325.772     124.986     32.2643     -19.2262     37.5434     53.3214     4.8     -107.113     -51.7784     245.055     272.45     4.8
-9.69019     105.26     -43.1845     169.304     125.001     -29.1128     13.9564     34.6987     47.638     4.8     19.4226     91.304     -77.8832     121.666     4.8
-93.2966     -66.2468     -572.957     597.492     124.999     -7.68588     -45.7438     -406.168     408.836     4.8     -85.6107     -20.503     -166.789     188.656     4.8
-73.0209     -86.9887     -88.7308     190.782     125.003     -92.062     -21.763     -76.0989     121.504     4.8     19.0411     -65.2256     -12.6319     69.2788     4.8
17.0227     -103.859     530.374     554.974     124.994     44.3041     -17.4698     348.055     351.331     4.8     -27.2814     -86.3894     182.319     203.643     4.8
-110.456     -11.0786     94.8424     192.153     124.917     -51.4751     -47.9315     -4.66673     70.6536     4.8     -58.9814     36.8528     99.5091     121.499     4.8
-119.048     -1.43192     260.082     312.155     124.994     -145.19     -6.17957     213.378     258.208     4.8     26.1416     4.74765     46.7038     53.9464     4.8
118.672     -17.6746     -107.295     203.795     124.999     -25.8875     -2.58879     -7.76165     27.5707     4.8     144.559     -15.0859     -99.5335     176.224     4.8
109.11     -23.9607     -927.605     942.632     125     56.2534     -71.4594     -634.207     640.712     4.8     52.8568     47.4988     -293.398     301.919     4.8
72.9497     -71.2525     -322.504     360.601     125.004     46.5854     -79.2165     -98.2683     134.63     4.8     26.3643     7.964     -224.236     225.972     4.8
40.0776     -100.789     -278.077     323.598     124.997     -6.45421     25.5216     -23.6301     35.6991     4.8     46.5319     -126.311     -254.447     287.899     4.8
83.4866     61.5613     380.058     413.315     125.001     -19.73     51.5119     173.744     182.354     4.8     103.217     10.0494     206.314     230.961     4.8
-51.3517     94.9729     773.745     791.178     125.001     -92.8293     70.2007     560.678     572.65     4.8     41.4776     24.7722     213.066     218.528     4.8
41.0023     102.423     333.373     372.739     125     -5.22984     76.788     300.649     310.381     4.8     46.2322     25.6346     32.7247     62.3578     4.8
-95.1601     32.2758     695.377     713.633     124.999     -26.4538     73.9372     387.576     395.48     4.8     -68.7064     -41.6614     307.802     318.153     4.8
-70.02     -88.7928     234.568     288.85     125.002     30.9571     2.88605     54.2414     62.7044     4.8     -100.977     -91.6789     180.326     226.146     4.8
90.0936     -64.9047     -27.05     169.369     124.999     12.2099     -72.1391     22.4459     76.6811     4.8     77.8837     7.23438     -49.4959     92.6882     4.8
97.6158     -49.9511     1193.19     1204.72     125     -8.62997     -29.0345     655.342     656.059     4.8     106.246     -20.9165     537.844     548.657     4.8
115.249     10.6918     -114.284     205.139     124.998     104.903     -3.82687     -139.023     174.269     4.8     10.3459     14.5187     24.7395     30.8693     4.8
50.2297     103.269     326.466     367.958     125.001     30.1953     102.89     122.167     162.623     4.8     20.0344     0.378709     204.299     205.335     4.8
0.374335     119.614     -324.557     367.791     125     -24.7063     96.5103     -317.289     332.596     4.8     25.0807     23.1039     -7.2683     35.1952     4.8
29.7327     96.9095     -404.468     435.311     125.001     74.7967     86.0111     -297.706     318.817     4.8     -45.064     10.8984     -106.762     116.494     4.8
77.6423     76.3047     680.884     700.771     125.004     4.25144     -14.77     339.347     339.729     4.8     73.3908     91.0747     341.537     361.042     4.8
-83.7252     -64.194     -757.173     774.641     125.005     -53.8566     -55.3318     -726.666     730.773     4.8     -29.8686     -8.86226     -30.507     43.8679     4.8
77.3432     78.4048     83.0269     186.139     125     22.6548     11.2607     95.143     98.5661     4.8     54.6884     67.1441     -12.1162     87.5728     4.8
61.9979     93.6093     417.635     450.167     125     73.2827     115.629     386.82     410.357     4.8     -11.2848     -22.0198     30.8151     39.8099     4.8
-105.177     1.28916     203.532     260.984     124.993     -21.5311     -56.5355     89.3422     108.004     4.8     -83.6463     57.8247     114.19     152.98     4.8
93.0409     -64.4954     -291.476     336.749     125.001     114.673     -70.5194     -280.77     311.413     4.8     -21.6325     6.02405     -10.7056     25.3359     4.8
99.2472     -42.8087     -2788.54     2793.43     125.001     99.6497     -27.3383     -1108.98     1113.8     4.8     -0.402542     -15.4704     -1679.55     1679.63     4.8
54.352     -96.8299     -837.486     854.013     124.999     -27.2861     -43.4109     -130.22     140.033     4.8     81.6381     -53.4191     -707.267     713.98     4.8
32.1304     -96.563     568.842     591.238     124.999     -2.17012     -61.3368     85.3867     105.266     4.8     34.3006     -35.2262     483.455     485.973     4.8
-69.6415     -80.5614     659.731     679.86     124.997     -10.7905     -98.4369     470.286     480.623     4.8     -58.851     17.8754     189.444     199.237     4.8
-102.849     47.3781     -280.362     327.185     124.997     -30.5229     45.0109     -22.0421     58.8772     4.8     -72.3261     2.36721     -258.32     268.308     4.8
82.7242     76.3684     -381.623     417.058     125.003     93.5667     73.7633     -386.119     404.112     4.8     -10.8425     2.60506     4.49574     12.946     4.8
-27.8896     -113.832     -21.6815     172.714     124.998     -4.97502     -110.603     30.9167     115.05     4.8     -22.9146     -3.22929     -52.5982     57.6638     4.8
-97.1607     -30.2132     -4.87569     161.245     124.993     -104.303     23.105     -7.24989     107.185     4.8     7.14239     -53.3182     2.3742     54.0603     4.8
-108.394     10.5083     677.29     697.285     124.997     16.1115     -16.3704     257.567     258.633     4.8     -124.506     26.8787     419.723     438.651     4.8
98.7307     -30.8561     356.258     391.458     124.978     72.5102     42.4611     189.986     207.794     4.8     26.2204     -73.3172     166.272     183.664     4.8
-81.0284     -72.8529     -469.294     497.726     124.983     -52.0497     -70.083     -457.781     466.055     4.8     -28.9787     -2.76989     -11.5128     31.6705     4.8
-79.7932     65.2304     -632.266     652.692     125.001     -49.4909     5.34461     -515.549     517.969     4.8     -30.3023     59.8858     -116.717     134.723     4.8
-98.7794     34.3976     141.627     215.923     124.997     -48.0829     -34.527     12.0929     60.6082     4.8     -50.6965     68.9245     129.534     155.315     4.8
94.7647     -51.6669     -13.3507     165.689     124.999     39.6177     -2.27771     -64.2862     75.7001     4.8     55.1471     -49.3892     50.9354     89.9886     4.8
-55.6292     84.6676     -354.789     389.568     124.999     -2.58771     98.5306     -167.978     194.819     4.8     -53.0415     -13.863     -186.811     194.748     4.8
-119.045     -7.62264     -121.113     210.999     124.989     -33.388     -25.0487     18.7408     46.0049     4.8     -85.657     17.426     -139.854     164.994     4.8
107.351     -32.82     170.262     239.199     125.002     72.0912     -80.4937     102.31     148.885     4.8     35.2598     47.6738     67.9524     90.314     4.8
10.6762     112.019     580.372     604.251     125     -31.1853     68.6846     134.357     154.159     4.8     41.8615     43.3339     446.015     450.092     4.8
-92.1264     -45.9224     -366.549     400.723     124.999     -99.0205     12.6005     -265.002     283.219     4.8     6.89409     -58.5229     -101.547     117.504     4.8
102.145     -25.1127     -375.617     409.606     124.997     -14.7442     -32.5071     -161.844     165.803     4.8     116.889     7.39437     -213.774     243.803     4.8
-107.378     33.3182     95.5563     193.382     125.001     12.0169     34.3182     57.0735     67.8422     4.8     -119.395     -1.00001     38.4829     125.539     4.8
-89.1332     49.6329     -224.765     276.687     125.011     -70.1024     -31.9205     -99.3278     125.787     4.8     -19.0309     81.5534     -125.437     150.9     4.8
16.5498     -117.12     1284.07     1295.55     125.002     46.6714     -96.0112     1184.25     1189.06     4.8     -30.1216     -21.1092     99.8197     106.489     4.8
-53.0575     -95.7422     355.615     392.517     125.002     -4.82035     -83.7727     93.649     125.834     4.8     -48.2372     -11.9695     261.966     266.682     4.8
-21.1271     116.152     -72.2167     186.49     125.003     38.63     59.554     7.83108     71.5774     4.8     -59.7572     56.5983     -80.0477     114.913     4.8
41.0638     93.8061     -578.871     600.998     124.985     73.2227     85.7629     -529.104     541.009     4.8     -32.1588     8.04315     -49.767     59.9889     4.8
-114.859     -7.9775     -386.005     421.76     125.003     -63.72     -49.3748     -313.507     323.741     4.8     -51.1387     41.3973     -72.4977     98.0197     4.8
18.2501     -111.877     110.667     201.799     125.005     -43.9073     -6.20685     18.2273     48.1835     4.8     62.1574     -105.67     92.4398     153.616     4.8
54.4106     -98.7197     160.196     232.367     125.002     76.7927     -116.272     134.805     193.938     4.8     -22.3821     17.5527     25.3906     38.4289     4.8
-56.1507     102.284     -164.354     237.176     125.003     13.38     -22.4982     -15.4247     30.7596     4.8     -69.5307     124.782     -148.929     206.417     4.8
-101.072     -2.74405     275.707     319.158     124.999     -8.85537     20.7372     -4.24056     23.4408     4.8     -92.2166     -23.4812     279.947     295.718     4.8
108.961     -24.6752     1249.12     1260.32     124.994     125.915     -50.391     1059.17     1067.83     4.8     -16.9543     25.7158     189.948     192.489     4.8
-95.6653     43.5006     -617.546     638.77     124.981     -16.2461     -28.9893     -330.61     332.311     4.8     -79.4192     72.4899     -286.936     306.46     4.8
64.2384     -86.1934     -402.871     435.299     124.999     19.2692     -74.9933     -89.3214     118.307     4.8     44.9692     -11.2002     -313.549     316.992     4.8
-41.6377     -101.046     -1287.79     1298.45     124.999     -51.9343     -125.72     -1148.4     1156.44     4.8     10.2966     24.6738     -139.392     142.014     4.8
70.4573     -78.9604     479.809     506.994     125.01     -33.0929     -40.225     178.483     185.991     4.8     103.55     -38.7354     301.326     321.004     4.8
-34.7015     111.219     112.547     204.612     125.002     -13.7788     -21.4462     -4.58454     26.3411     4.8     -20.9227     132.665     117.131     178.271     4.8
-49.4119     -90.1533     -577.73     599.971     125     -60.931     -91.8753     -265.908     287.896     4.8     11.5191     1.72201     -311.821     312.076     4.8
-82.5088     68.6094     -116.51     201.777     124.998     23.878     -14.4205     -30.8241     41.8483     4.8     -106.387     83.0299     -85.6856     159.929     4.8
79.1097     -81.1261     -347.741     386.51     125.006     81.6002     -97.8067     -346.185     368.906     4.8     -2.49043     16.6806     -1.5565     17.6042     4.8
-96.8775     62.5834     -419.133     452.327     124.999     -20.6931     -25.4515     -25.5427     41.8503     4.8     -76.1844     88.0349     -393.591     410.476     4.8
21.5466     105.762     -93.8836     189.972     125.001     -41.6033     61.75     -83.7835     112.19     4.8     63.1499     44.0123     -10.1001     77.782     4.8
-102.787     17.11     -871.156     886.225     124.999     -68.9522     18.7583     -828.285     831.376     4.8     -33.8351     -1.64826     -42.8707     54.8495     4.8
-98.047     37.5946     -83.706     183.46     124.998     -25.608     -5.25593     31.1751     40.9673     4.8     -72.439     42.8506     -114.881     142.493     4.8
-33.4933     108.816     57.718     178.657     124.997     -53.6842     101.339     85.5414     143.15     4.8     20.1909     7.47693     -27.8234     35.5072     4.8
-46.6072     90.6174     414.89     445.132     125     -24.8731     42.0739     32.1831     58.7169     4.8     -21.7341     48.5435     382.707     386.415     4.8
92.9923     -48.2221     207.765     264.128     124.998     23.5247     38.4401     97.6406     107.647     4.8     69.4676     -86.6622     110.125     156.482     4.8
106.806     15.8532     311.007     352.15     125.002     53.7799     -46.4266     211.978     223.619     4.8     53.0256     62.2798     99.029     128.531     4.8
-40.3752     -92.0575     529.34     553.111     125.004     -65.2698     -26.7853     132.981     150.614     4.8     24.8946     -65.2722     396.358     402.496     4.8
-36.2903     112.446     -15.27     172.685     125.002     26.1585     -7.24503     18.8009     33.3657     4.8     -62.4488     119.691     -34.0709     139.319     4.8
70.8016     -95.9072     -119.29     209.92     125     30.9233     -62.4263     9.91829     70.5316     4.8     39.8783     -33.4809     -129.208     139.388     4.8
-83.2119     81.6986     37.8265     175.086     125.002     -115.789     54.2113     31.1146     131.67     4.8     32.5771     27.4873     6.7119     43.4155     4.8
-67.4213     -79.7751     -8.67846     163.125     125     -94.9693     -68.0367     -35.9646     122.33     4.8     27.548     -11.7383     27.2862     40.7953     4.8
106.247     -8.44857     -122.112     204.687     125.003     100.66     -48.7605     -119.315     163.613     4.8     5.58671     40.3119     -2.79751     41.0747     4.8
-87.7912     -76.7473     -732.316     752.003     125.001     -43.5126     -42.5867     -99.8172     117.019     4.8     -44.2786     -34.1606     -632.499     634.984     4.8
-49.2768     109.263     1733.56     1742.19     125.04     -24.6733     42.0978     1407.05     1407.9     4.8     -24.6035     67.1649     326.514     334.292     4.8
-14.858     -118.371     -217.037     277.42     124.999     -48.9023     -58.8386     -187.56     202.62     4.8     34.0443     -59.5319     -29.4772     74.7998     4.8
-6.15735     105.846     490.481     517.144     124.999     -44.882     88.5155     439.757     450.842     4.8     38.7246     17.3309     50.724     66.3017     4.8
91.3911     61.1923     51.8717     174.4     125.012     -8.54719     8.65595     59.7059     61.1213     4.8     99.9383     52.5364     -7.8342     113.279     4.8
63.4198     97.0122     -382.534     418.797     125     -14.1151     90.1151     -182.083     203.708     4.8     77.5349     6.89713     -200.452     215.089     4.8
-78.6458     86.0413     126.637     212.721     125     -0.517984     63.2985     113.653     130.181     4.8     -78.1278     22.7428     12.9836     82.5397     4.8
30.7852     -101.562     345.726     382.641     125     -46.6801     -58.1787     146.175     164.177     4.8     77.4654     -43.3832     199.55     218.464     4.8
51.308     -91.7991     1509.95     1518.76     124.999     18.4706     -77.9616     1414.3     1416.58     4.8     32.8374     -13.8374     95.6505     102.185     4.8
-31.0022     -100.383     139.562     214.801     124.997     -37.4344     -92.6241     161.628     190.072     4.8     6.43221     -7.75914     -22.0666     24.7296     4.8
51.4084     86.6738     -52.2472     168.849     125     -2.2308     103.875     -32.625     109.006     4.8     53.6392     -17.2009     -19.6222     59.8424     4.8
-104.523     19.7719     -169.295     235.798     124.995     -110.88     8.95655     -184.509     215.502     4.8     6.35778     10.8153     15.214     20.2952     4.8
19.7028     -108.347     686.272     706.203     125.006     59.609     -90.5288     595.983     605.779     4.8     -39.9062     -17.8177     90.2889     100.425     4.8
-112.592     20.5033     67.7275     182.509     125.001     -124.112     -8.54082     80.6722     148.35     4.8     11.5194     29.0441     -12.9447     34.1594     4.8
-80.2747     -74.952     791.618     808.915     124.989     -99.4092     -12.1762     453.27     464.227     4.8     19.1345     -62.7758     338.349     344.688     4.8
74.9594     -68.4809     221.012     273.46     125.002     14.0078     17.416     136.317     138.221     4.8     60.9516     -85.8969     84.6946     135.239     4.8
-76.141     90.4301     -342.538     383.323     125.019     16.8994     -20.5916     -50.2824     57.1049     4.8     -93.0405     111.022     -292.255     326.218     4.8
-115.146     -27.9176     137.516     220.389     124.991     -133.511     3.06837     121.753     180.78     4.8     18.3647     -30.986     15.763     39.6094     4.8
108.835     49.5903     -467.503     498.487     125.001     18.1652     -9.30206     -2.56821     21.122     4.8     90.6698     58.8924     -464.935     477.365     4.8
-110.166     -5.39524     -671.218     691.609     124.999     -123.802     30.367     -538.283     553.192     4.8     13.6362     -35.7622     -132.934     138.418     4.8
-10.83     -103.502     261.585     308.027     124.997     -53.0677     -102.952     157.227     195.343     4.8     42.2377     -0.550142     104.357     112.685     4.8
98.075     -43.4518     19.6193     165.886     125.006     93.2229     -75.6672     40.6042     126.838     4.8     4.85214     32.2154     -20.9849     39.0484     4.8
57.5737     90.0826     267.284     313.819     124.948     96.6616     54.3246     188.872     219.067     4.8     -39.0879     35.758     78.4122     94.7524     4.8
-31.1797     109.578     167.354     237.931     124.996     5.85236     -6.15598     96.8928     97.3828     4.8     -37.0321     115.734     70.4616     140.548     4.8
114.382     -2.53104     -201.919     263.603     125.002     71.4967     10.5142     -205.977     218.339     4.8     42.885     -13.0452     4.05796     45.2637     4.8
-77.644     87.2406     294.03     340.173     125     2.62061     69.1144     58.7551     90.8783     4.8     -80.2646     18.1262     235.274     249.295     4.8
-70.7511     -84.6701     -118.366     204.475     124.999     30.6767     -39.4375     -62.2123     79.9361     4.8     -101.428     -45.2326     -56.1534     124.539     4.8
98.2447     -6.58153     87.8215     181.765     125.022     79.1601     -35.4952     -0.37439     86.8873     4.8     19.0846     28.9137     88.1959     94.8777     4.8
-78.249     -87.4867     -92.9872     195.061     125.001     -1.76563     -52.5982     17.9285     55.8047     4.8     -76.4833     -34.8884     -110.916     139.256     4.8
-4.96092     -114.862     -36.5425     173.719     125     -56.0251     -16.0371     -13.7899     60.0766     4.8     51.0642     -98.8251     -22.7526     113.643     4.8
-10.2677     105.719     59.0215     174.333     125.005     -34.0235     122.009     24.4724     129.096     4.8     23.7558     -16.2896     34.5491     45.2368     4.8
-46.9989     96.622     -316.854     357.161     124.991     33.5222     42.1768     -188.362     195.975     4.8     -80.521     54.4453     -128.492     161.186     4.8
99.3551     44.2803     -303.366     345.672     125.006     61.8087     -26.9677     -217.878     228.126     4.8     37.5463     71.2481     -85.4876     117.547     4.8
97.939     -27.8379     374.808     408.012     125.002     2.16584     -33.6092     240.437     242.831     4.8     95.7731     5.77127     134.372     165.18     4.8
5.13105     -110.445     -75.061     182.988     125.004     -44.6659     0.650654     -17.2115     48.1118     4.8     49.797     -111.096     -57.8495     134.876     4.8
105.955     -8.16522     -156.69     226.869     124.999     8.27562     22.6395     -112.611     115.262     4.8     97.6792     -30.8047     -44.0787     111.607     4.8
35.3435     -103.57     1067.75     1080.6     125.003     44.7932     14.7045     303.322     307.002     4.8     -9.44969     -118.274     764.429     773.597     4.8
107.966     -10.8858     -18.2825     166.531     124.993     13.9451     2.26063     48.2497     50.504     4.8     94.0208     -13.1464     -66.5322     116.027     4.8
-67.6188     -76.7518     277.105     320.743     125.002     35.9588     -10.2522     77.6192     86.2897     4.8     -103.578     -66.4996     199.486     234.453     4.8
30.3003     115.948     -123.534     212.716     125.001     16.0044     103.817     -147.98     181.536     4.8     14.2959     12.131     24.4462     31.18     4.8
96.3167     15.579     -82.8625     178.916     125     113.209     38.6418     -89.1362     149.257     4.8     -16.8918     -23.0628     6.2737     29.6585     4.8
49.2852     105.577     -978.73     993.544     125.066     -25.2604     0.0779024     -387.264     388.117     4.8     74.5455     105.499     -591.466     605.427     4.8
98.3532     26.9938     120.236     201.207     125.002     54.0197     21.9349     140.33     152.035     4.8     44.3335     5.05899     -20.0938     49.1717     4.8
95.6061     -60.588     -101.191     196.666     125.005     -12.6024     15.1328     11.2187     23.1673     4.8     108.209     -75.7208     -112.409     173.498     4.8
-64.6891     88.065     -549.122     573.673     125.003     18.5207     36.9614     -343.269     345.782     4.8     -83.2098     51.1036     -205.853     227.891     4.8
7.01879     -115.922     -254.834     306.679     124.999     40.7547     -107.601     -244.255     270.042     4.8     -33.7359     -8.32038     -10.5785     36.6372     4.8
20.5317     -116.644     -49.5853     179.196     125.001     59.3951     -88.3355     -69.1932     127.05     4.8     -38.8634     -28.3087     19.6079     52.1465     4.8
93.2813     -71.3164     -30.0993     174.137     125.022     -2.52962     -33.6367     37.6659     50.7896     4.8     95.8109     -37.6797     -67.7651     123.348     4.8
-9.82522     -103.109     -277.409     321.417     125     -53.5141     -79.6009     -241.761     260.138     4.8     43.6889     -23.508     -35.6482     61.2795     4.8
-46.7884     -91.7613     -524.414     548.858     125.001     -13.6634     -115.178     -320.082     340.483     4.8     -33.125     23.417     -204.332     208.375     4.8
65.4188     -96.3313     -53.4929     179.014     125.001     69.5348     -1.22368     -45.7497     83.3827     4.8     -4.11603     -95.1076     -7.74321     95.6316     4.8
-20.8255     101.051     -65.3998     174.775     124.996     -27.6816     -17.8031     -41.6183     53.2761     4.8     6.85612     118.854     -23.7815     121.499     4.8
116.46     -8.68561     283.676     331.263     125     -9.63057     -30.4779     19.6545     37.8285     4.8     126.091     21.7923     264.021     293.435     4.8
-83.3477     -70.7873     235.384     288.077     124.999     -5.85185     -85.9663     109.879     139.717     4.8     -77.4958     15.179     125.505     148.359     4.8
9.83195     -101.096     -297.28     338.107     124.997     0.273498     -66.3473     -294.192     301.619     4.8     9.55845     -34.7483     -3.08762     36.4881     4.8
112.638     6.3326     1352.99     1363.43     125     14.2932     44.9849     728.43     729.974     4.8     98.3452     -38.6523     624.563     633.457     4.8
110.323     44.9538     -386.19     423.038     125.006     76.3018     23.1906     -76.2451     110.436     4.8     34.0215     21.7632     -309.945     312.602     4.8
35.0703     114.613     65.0497     184.99     124.996     -31.9583     61.9605     70.732     99.4308     4.8     67.0286     52.6525     -5.68233     85.5596     4.8
-56.9851     93.5204     -554.295     578.672     124.998     -46.3558     0.35328     -358.615     361.631     4.8     -10.6292     93.1672     -195.68     217.041     4.8
-87.4051     74.681     -613.034     636.123     125.002     17.7092     -13.3186     -191.383     192.721     4.8     -105.114     87.9995     -421.651     443.402     4.8
